6%; -10% Hydroksyetyloskrobia 200/0,5 Baxter | 11145525	1 ml roztw. do inf. zawiera 60 mg lub 100 mg hydroksyetyloskrobi.
Dorzolamide + Timolol Genoptim | 23848326	1 ml roztw. zawiera 22,26 mg chlorowodorku dorzolamidu, co odpowiada 20 mg dorzolamidu i 6,83 mg maleinianu tymololu co odpowiada 5 mg tymololu. Substancje pomocnicze: 1 ml roztw. zawiera 0,075 mg chlorku benzalkoniowego.
Dotiteva; Oftidorix | 10970465; 11612021	1 ml roztworu zawiera 22,26 mg chlorowodorku dorzolamidu co odpowiada 20 mg dorzolamidu i 6,83 mg maleinianu tymololu co odpowiada 5 mg tymololu.
Doxar | 1018	1 tabl. zawiera 1 mg, 2 mg lub 4 mg doksazosyny.
Doxar - (IR); Doxar - (IR) | 32348905; 33385660	1 tabl. zawiera 2 mg lub 4 mg doksazosyny.
Doxazosin Genoptim | 37707897	1 tabl. zawiera 1 mg, 2 mg lub 4 mg doksazosyny w postaci 1,21 mg, 2,42 mg lub 4,84 mg doksazosyny mezylanu.
Doxepin Teva 10; -25 | 239980	1 kaps. twarda zawiera 10 mg lub 25 mg doksepiny w postaci chlorowodorku doksepiny.
Doxonex<sup>®</sup> | 3015904	1 tabl. zawiera 2 mg lub 4 mg doksazosyny w postaci mezylanu doksazosyny (2,43 mg lub 4,86 mg).
Doxycyclinum TZF | 153951	1 ml roztw. zawiera 20 mg doksycykliny hyklanu. 5 ml roztw. (1 fiolka lub ampułka) zawiera 100 mg doksycykliny hyklanu.
Dozopres Combi | 11785179	1 ml zawiera 20 mg dorzolamidu w postaci dorzolamidu chlorowodorku oraz 5 mg tymololu w postaci tymololu maleinianu.
Dropzol Tim | 20868804	1 ml zawiera 20 mg dorzolamidu (w postaci dorzolamidu chlorowodorku) oraz 5 mg tymololu (w postaci tymololu maleinianu). Substancje pomocnicze: 1 ml kropli do oczu, roztw. zawiera 0,075 mg benzalkoniowego chlorku.
Drosfemine | 33161985	1tabl. powl. zawiera 0,02 mg etynyloestradiolu i 3 mg drospirenonu.
Dulsevia | 28610866	1 kaps. dojelitowa, twarda zawiera 30 mg, 60 mg lub 90 mg duloksetyny (w postaci duloksetyny chlorowodorku).
Dunotrisin | 33577918	1 tabl. powl. zawiera 200 mg emtrycytabiny i 245 mg tenofowiru dizoproksylu (co odpowiada 300,6 mg bursztynianu tenofowiru dizoproksylu).
DuoPlavin<sup>®</sup> | 38230724	1 tabl. powl. zawiera 75 mg klopidogrelu (w postaci wodorosiarczanu) i 75 mg kwasu acetylosalicylowego (ang. ASA).
DuoTrav | 2774981	1 ml roztworu zawiera 40 µg trawoprostu i 5 mg maleinianu timololu. <u>Substancje pomocnicze:</u> chlorek benzalkoniowy, mannitol, trometamol, polioksyetylenowany uwodorniony olej rycynowy 40 (HCO-40), kwas borowy, wersenian disodowy, kwas solny (do ustalenia właściwego pH), woda oczyszczona.
Duodart | 10479543	1 kaps. twarda zawiera 0,5 mg dutasterydu i 0,4 mg tamsulosyny chlorowodorku (co odpowiada 0,367 mg tamsulosyny).
Duodopa | 11144436	1 ml żelu dojelitowego zawiera 20 mg lewodopy oraz 5 mg karbidopy (w postaci jednowodnej).
Duokopt | 36985603	1 ml roztw. zawiera 22,25 mg dorzolamidu chlorowodorku, co odpowiada 20 mg dorzolamidu i 6,83 mg tymololu maleinianu, co odpowiada 5 mg tymololu.
Duomox<sup>®</sup> | 1040	1 tabl. zawiera 250 mg, 375 mg, 500 mg, 750 mg lub 1 g amoksycyliny w postaci amoksycyliny trójwodnej.
Duoramix | 24922769	1 kaps. zawiera 5 lub 10 mg ramiprylu i 5 lub 10 mg amlodypiny bezylan w ilości odpowiadającej 5 lub 10 mg amlodypiny.
Dutilox | 36207766	1 kaps. dojelitowa, twarda zawiera 30 mg lub 60 mg duloksetyny (w postaci chlorowodorku).
Dymista | 20478667	1 g zawiesiny zawiera 1000 µg azelastyny chlorowodorku i 365 µg  flutykazonu propionianu. Po jednym naciśnięciu dozownika (0,14 g) uwalnianych jest 137 µg azelastyny chlorowodorku (= 125 µg azelastyny) i 50 µg  flutykazonu propionianu.
Dynastat | 13347742	1 fiol. zawiera 20 mg lub 40 mg parekoksybu (w postaci soli sodowej).
EMEND<sup>®</sup> | 3000728	1 kaps. zawiera 80 mg lub 125 mg aprepitantu.
EMLA<sup>®</sup> | 7254264	1 plaster leczniczy o powierzchni ok. 10 cm<sup>2</sup> zawiera 25 mg lidokainy i 25 mg prylokainy.
EMLA<sup>®</sup>; EMLA<sup>®</sup> - (IR); EMLA<sup>®</sup> - (IR); Motti | 1080; 37335527; 37549347; 37666353	1 g kremu zawiera 25 mg lidokainy i 25 mg prylokainy.
Ebilfumin; Tamiflu<sup>®</sup> | 1533442; 37711347	1 kaps. twarda zawiera fosforan oseltamiwiru odpowiadający 30 mg, 45 mg lub 75 mg oseltamiwiru.
Ebymect; Xigduo | 22141379; 27614284	1 tabl. zawiera jednowodny propanodiol dapagliflozyny odpowiadający 5 mg dapagliflozyny oraz 850 mg chlorowodorku metforminy.
Edarbi | 12646758	1 tabl. zawiera 20 mg, 40 mg lub 80 mg medoksomilu azylsartanu (w postaci soli potasowej).
Edicin<sup>®</sup> | 1055	1 fiolka zawiera 0,5 g lub 1 g wankomycyny w&nbsp;postaci chlorowodorku.
Efevelon SR | 11085209	1 kaps. zawiera chlorowodorek wenlafaksyny, co odpowiada 37,5 mg, 75 mg lub 150 mg wenlafaksyny.
Effentora | 5378798	1 tabl. podpoliczkowa zawiera 100 µg, 200 µg, 400 µg, 600 µg lub 800 µg fentanylu (w postaci cytrynianu).
Efferalgan Codeine; Efferalgan Codeine - (IR); Efferalgan Codeine - (IR) | 11144512; 37290454; 37548046	1 tabl. musująca zawiera jako substancje czynne: 500 mg paracetamolu i 30 mg fosforanu kodeiny półwodnego.
Efient<sup>®</sup> | 10846980	1 tabl. zawiera 5 mg lub 10 mg prasugrelu.
Efrinol 1%; -2% | 373443	1 g roztw. zawiera 10 lub 20 mg efedryny chlorowodorku. 10 g roztw. zawiera 100 lub 200 mg efedryny chlorowodorku. 1 kropla roztw. zawiera 0,5 lub 1 mg efedryny chlorowodorku.
Egiramlon | 13719096	1 kaps. twarda zawiera 5 lub 10 mg ramiprylu oraz 5 lub 10 mg amlodypiny (w postaci 6,95 lub 13,9 mg amlodypiny bezylanu).
Egolanza | 22150366	1 tabl. powl. zawiera 5 lub 10 mg olanzapiny (w postaci olanzapiny dichlorowodorku trójwodnego 7,03 lub 14,06 mg).
Egzysta | 28616410	1 kaps. twarda zawiera 75 mg, 150 mg lub 300 mg pregabaliny.
Elenium<sup>®</sup> | 1072	1 tabl. draż. zawiera 5 mg, 10 mg lub 25 mg chlordiazepoksydu.
Eleveon | 22498370	1 tabl. zawiera 25 mg lub 50 mg eplerenonu.
Elicea Q-Tab; Elicea Q-Tab - (IR) | 22683591; 37324471	1 tabl. ulegająca rozpadowi w jamie ustnej zawiera 5 mg, 10 mg, 15 mg lub 20 mg escytalopramu, w postaci szczawianu escytalopramu.
Elicea; Elicea - (IR) | 9792629; 37326220	1 tabl. powl. zawiera 5 mg, 10 mg lub 20 mg escytalopramu, (w postaci 6,39 mg, 12,78 mg lub 25,56 mg escytalopramu szczawianu).
Eligard<sup>®</sup> 7,5 mg; -22,5 mg; -45 mg | 1183907	1 ampułko-strzykawka z proszkiem do sporządzania roztw. do wstrzykiwań zawiera 7,5 mg, 22,5 mg lub 45 mg octanu leuproreliny, co odpowiada 6,96 mg, 20,87 mg lub 41,7 mg leuproreliny.
Elin | 26194013	1 tabl. zawiera 250 µg norgestymatu oraz 35 µg etynyloestradiolu.
Elocom<sup>®</sup>; Elocom<sup>®</sup> - (IR); Elocom<sup>®</sup> - (IR) | 1074; 37332682; 37548803	1 g maści, kremu lub płynu zawiera 1 mg mometazonu furoinianu.
Elosalic | 321644	1 g maści zawiera 1 mg mometazonu furoinianu i 50 mg kwasu salicylowego.
Elvanse | 39462699	1 kaps. zawiera 30 mg, 50 mg lub 70 mg lisdeksamfetaminy dimezylanu, co odpowiada 8,9 mg,14,8 mg lub 20,8 mg deksamfetaminy.
Emadine<sup>®</sup> 0,05% | 1077	1 ml kropli zawiera 0,5 mg dwufumaranu emedastyny. <u>Substancje pomocnicze</u>: 0,01% chlorek benzalkoniowy, trometamol, chlorek sodu, hypromeloza, kwas solny lub wodorotlenek sodu do ustalenia właściwego pH, woda oczyszczona.
Emanera | 10360877	1 kaps. dojelitowa twarda zawiera 20 mg lub 40 mg ezomeprazolu, w postaci dwuwodnej soli magnezowej.
Emtricitabine/Tenofovir disoproxil Krka | 36986103	1 tabl. powl. zawiera 200 mg emtrycytabiny oraz 245 mg tenofowiru dizoproksylu (co odpowiada 300,7 mg bursztynianu tenofowiru dizoproksylu lub 136 mg tenofowiru).
Emtricitabine/Tenofovir disoproxil Teva | 32009849	1 tabl. powl. zawiera 200 mg emtrycytabiny oraz 245 mg tenofowiru dizoproksylu (co odpowiada 291,22 mg fosforanu tenofowiru dizoproksylu lub 136 mg tenofowiru).
Emtricitabine/Tenofovir disoproxil Zentiva | 33234447	1 tabl. powl. zawiera 200 mg emtrycytabiny oraz 245 mg tenofowiru dizoproksylu (co odpowiada 291,5 mg fosforanu tenofowiru dizoproksylu lub 136 mg tenofowiru).
Enbrel | 1812450	1 opakowanie jednostkowe zawiera 25 mg lub 50 mg etanerceptu.
Encorton<sup>®</sup> | 1091	1 tabl. zawiera 1 mg, 5 mg, 10 mg lub 20 mg prednizonu.
Enstilar | 35834770	1 g piany na skórę zawiera 50 µg kalcypotriolu w postaci kalcypotriolu jednowodnego i 0,5 mg betametazonu w postaci betametazonu dipropionianu.
Entecavir Accord; Entecavir Alvogen; Entecavir Polpharma | 37604582; 37612763; 37613032	1 tabl. zawiera 0,5 mg lub 1 mg entekawiru w postaci entekawiru jednowodnego.
Entecavir Mylan | 38062509	1 tabl. powl. zawiera entekawir jednowodny w ilości odpowiadającej 0,5 mg lub 1 mg entekawiru.
Entecavir Sandoz | 37613760	1 tabl. powl. zawiera 0,5 mg lub 1 mg entekawiru (Entecavirum) w postaci entekawiru jednowodnego.
Entecavir Stada | 38217161	1 tabl. zawiera 0,5 mg lub 10 mg entekawiru (w postaci entekawiru jednowodnego).
Entecavir Teva | 37070993	1 tabl. powl. zawiera 0,5 mg lub 1 mg entekawiru (w postaci entekawiru jednowodnego).
Entekavir Adamed | 38063271	1 tabl. zawiera 0,5 mg lub 1 mg entekawiru (w postaci entekawiru jednowodnego).
Envarsus | 24028438	1 tabl. o przedłużonym uwalnianiu zawiera 0,75 mg, 1 mg lub 4 mg takrolimusu (w postaci takrolimusu jednowodnego).
Epclusa | 31967491	1 tabl. powl. zawiera 400 mg sofosbuwiru i 100 mg welpataswiru.
Epiduo<sup>®</sup> | 7225469	1 g żelu zawiera: 1 mg adapalenu oraz 25 mg benzoilu nadtlenku.
Epiramat | 4665242	1 tabl. powl. zawiera, odpowiednio, 25 mg, 50 mg, 100 mg lub 200 mg topiramatu.
Epirubicin Kabi | 9920412	1 ml roztworu do wstrzykiwań lub infuzji zawiera 2 mg chlorowodorku epirubicyny.
Epitoram; Etopro<sup>®</sup>; Topiramat Bluefish; Zidoxer | 4281547; 6420838; 9923494; 11151771	1 tabl. powl. zawiera 25 mg, 50 mg, 100 mg lub 200 mg topiramatu.
Epitrigine 50 mg; -100 mg | 10427354	1 tabl. zawiera 50 lub 100 mg lamotryginy.
Epivir | 13497382	1 tabl. powl. zawiera 150 mg lub 300 mg lamiwudyny.
Eplenocard | 25955769	1 tabl. zawiera 25 lub 50 mg eplerenonu.
Eprilexan; Polkepral; Zelta | 20869462; 21730473; 24983680	1 tabl. powl. zawiera 250 mg, 500 mg, 750 mg lub 1000 mg lewetyracetamu.
Equoral | 153946	1 kaps. zawiera 25 mg, 50 mg lub 100 mg cyklosporyny. 1 ml roztworu zawiera 100 mg cyklosporyny.
Erelzi | 37071124	1 ampułko-strzykawka produktu zawiera 25 mg lub 50 mg etanerceptu. 1 wstrzykiwacz produktu zawiera 50 mg etanerceptu.
Escitalopram Actavis - (IR) | 37549626	1 tabl. powl. zawiera 10 mg lub 20 mg escytalopramu (w postaci szczawianu).
Escitalopram Actavis; Pramatis; Pramogen | 9926605; 11016038; 11630212	1 tabl. powl. zawiera 5 mg, 10 mg, 15 mg lub 20 mg escytalopramu (w postaci szczawianu).
Escitalopram Bluefish | 28375116	1 tabl. powl. zawiera 10 lub 20 mg escytalopramu (co odpowiada 12,775 lub 25,550 mg escytalopramu szczawianu).
Escitasan | 38283537	1 tabl. zawiera 10 mg lub 20 mg escytalopramu w postaci szczawianu.
Escitil; Nexpram | 9932776; 13190092	1 tabl. zawiera 10 mg lub 20 mg escytalopramu (w postaci szczawianu).
Espiro; Inspra<sup>®</sup>; Nonpres | 4227109; 20052207; 24301448	1 tabl. powl. zawiera 25 mg lub 50 mg eplerenonu.
Estmar | 20458485	1 tabl. zawiera 150 µg dezogestrelu i 20 µg etynyloestradiolu.
Estraderm<sup>®</sup> MX 25;- 50;- 100 | 1131	Systemy transdermalne zawierają 0,75 mg, 1,5 mg lub 3 mg estradiolu w postaci estradiolu półwodnego.
Etform; -500; -850 | 10779827	1 tabl. powl. zawiera 500 lub 850 mg metforminy chlorowodorku, co odpowiada 390 lub 662,90 mg zasady metforminy.
Etiagen | 10894453	1 tabl. powl. zawiera 25 mg, 100 mg lub 200 mg kwetiapiny w postaci kwetiapiny fumaranu.
Etiagen XR | 29303150	1 tabl. zawiera 50, 200, 300 lub 400 mg kwetiapiny (w postaci kwetiapiny fumaranu).
Eucreas | 11867369	1 tabl. powl. zawiera 50 mg wildagliptyny i 850 mg metforminy chlorowodorku (co odpowiada 660 mg metforminy).
Euphyllin<sup>®</sup> CR Retard; Euphyllin<sup>®</sup> Long | 1149	1 tabl. retard zawiera 250 mg bezwodnej teofiliny. 1 kaps. o zmodyfikowanym uwalnianiu zawiera 200 lub 300 mg teofiliny.
Eurartesim | 21135421	1 tabl. powl. zawiera 160 mg piperachiny tetrafosforanu i 20 mg dihydroartemizyniny.
Evertas | 23112351	Z systemu transdermalnego uwalnia się 4,6 lub 9,5 mg rywastygminy przez 24 h. System transdermalny o powierzchni 4,6 lub 9,2 cm<sup>2</sup> zawiera 6,9 lub 13,8 mg rywastygminy.
Eviplera | 12087994	1 tabl. powl. zawiera 200 mg emtrycytabiny, 25 mg rylpiwiryny (w postaci chlorowodorku) oraz 245 mg tenofowiru dizoproksylu (w postaci fumaranu).
Evra<sup>®</sup> | 91351	1 system transdermalny zawiera 6 mg norelgestrominu i 600 µg etynyloestradiolu (1 system uwalnia 150 µg norelgestrominu i 20 µg etynyloestradiolu w ciągu 24 h).
Exbol | 20754050	1 tabl. zawiera 37,5 mg tramadolu chlorowodorku i 325 mg paracetamolu.
Exelon<sup>®</sup> | 1158	1 ml roztworu zawiera 2 mg riwastygminy. 1 kaps. zawiera 1,5 mg, 3 mg, 4,5 mg lub 6 mg riwastygminy.
Exelon<sup>®</sup> | 5122531	1 system transdermalny uwalnia 4,6 mg, 9,5 mg lub 13,3 mg rywastygminy na 24 h.
Exforge<sup>®</sup> | 4646113	1 tabl. powl. zawiera 5 mg lub 10 mg amlodypiny i 80 mg lub 160 mg walsartanu.
Exjade | 5378356	1 tabl. do sporządzania zawiesiny doustnej zawiera 125 mg, 250 mg lub 500 mg deferazyroksu.
Ezehron Duo | 39502231	1 tabl. zawiera 5 mg lub 10 mg rozuwastatyny (w postaci rozuwastatyny wapniowej) oraz10 mg ezetymibu.
Fabrazyme | 90968	1 fiolka preparatu zawiera 5 mg lub 35 mg agalzydazy beta. Agalzydaza beta jest postacią ludzkiej &alpha;-galaktozydazy A i wytwarzana jest metodą rekombinacji DNA z użyciem hodowli komórek jajnika chomika chińskiego (CHO). Sekwencja aminokwasów postaci rekombinowanej, jak również sekwencja nukleotydów, która ją koduje są identyczne z naturalną postacią &alpha;-galaktozydazy.
Famogast<sup>®</sup>; Ulfamid | 1164; 12066919	1 tabl. powl. zawiera 20 mg lub 40 mg famotydyny.
Farmorubicin RD | 26321995	1 fiolka zawiera 10 mg lub 50 mg epirubicyny chlorowodorku.
Farmorubicin<sup>®</sup> PFS | 1170	Preparat PFS: 1 fiolka (5 ml lub 25 ml) zawiera 10 mg lub 50 mg chlorowodorku epirubicyny. Preparat RD: 1 fiolka zawiera 10 mg lub 50 mg chlorowodorku epirubicyny w postaci liofilizatu.
Faxigen XL | 8530017	1 kaps. zawiera 42,43 mg, 84,86 mg lub 169,71 mg wenlafaksyny chlorowodorku, równoważność 37,5 mg, 75 mg lub 150 mg wenlafaksyny.
Faxolet ER | 10737780	1 kaps. o przedłużonym uwalnianiu, twarda zawiera odpowiednio 37,5 mg, 75 mg lub 150 mg wenlafaksyny w postaci chlorowodorku wenlafaksyny.
Fem 7 Combi | 27355892	Faza I: plaster o powierzchni 15 cm<sup>2</sup> zawiera 1,5 mg estradiolu. Uwalniana dawka estradiolu po nałożeniu plastra wynosi 50 µg/dobę. Faza II: plaster o powierzchni 15 cm<sup>2</sup> zawiera 1,5 mg estradiolu i 1,5 mg lewonorgestrelu. Uwalniana dawka po nałożeniu na skórę 50 µg estradiolu oraz 10 µg lewonorgestrelu/dobę.
Femoden<sup>®</sup>; Femoden<sup>®</sup> - (IR); Femoden<sup>®</sup> - (IR) | 1189; 37355709; 37560772	1 tabl. powl. zawiera 0,075 mg gestodenu i 0,03 mg etynyloestradiolu.
Fenablox; Remifentanil Torrex; Ultiva | 3275; 10480953; 11122409	1 fiolka zawiera 1 mg, 2 mg lub 5 mg chlorowodorku remifentanylu.
Fenactil<sup>®</sup> | 185971	1 ml roztw. zawiera odpowiednio 5 mg lub 25 mg chloropromazyny chlorowodorku.
Fevarin<sup>®</sup> | 1210	1 tabl. zawiera 50 mg lub 100 mg maleinianu fluwoksaminy.
Fexofast | 5317153	1 tabl. powl. zawiera 120 mg lub180 mg feksofenadyny chlorowodorku, co odpowiada 112 mg lub168 mg feksofenadyny.
Fexogen | 38001826	1 tabl. zawiera 120 mg lub 180 mg feksofenadyny chlorowodorku, co odpowiada 112 mg lub 168 mg feksofenadyny.
Fildlata | 12260600	1 tabl. powl. zawiera cytrynian syldenafilu w ilości odpowiadającej 25, 50 lub 100 mg syldenafilu.
Finlepsin; -200 retard; -400 retard | 508853	1 tabl. zawiera 200 mg karbamazepiny. 1 tabl. o przedłużonym uwalnianiu zawiera 200 lub 400 mg karbamazepiny.
Finospir | 21703274	1 tabl. zawiera 25 mg, 50 mg lub 100 mg spironolaktonu.
Firmagon | 10495721	1 fiolka zawiera 80 mg lub 120 mg degareliksu (w postaci octanu). Po rozpuszczeniu, 1 ml roztworu zawiera 20 mg lub 40 mg degareliksu.
Flixotide<sup>®</sup> | 1229	1 dawka aerozolu wziewnego bezfreonowego zawiera 50 µg, 125 µg lub 250 µg propionianu flutikazonu.
Fluanxol<sup>®</sup> | 1233	1 tabl. powl. zawiera 0,5 mg lub 3 mg flupentyksolu w postaci 0,584 mg lub 3,504 mg flupentyksolu dichlorowodorku.
Flucinar<sup>®</sup> N | 1237	1 g maści zawiera 0,25 mg fluocynolonu acetonidu i 5 mg neomycyny siarczanu.
Flucofast<sup>®</sup> | 3293385	1 kaps. zawiera 50 mg, 100 mg, 150 mg lub 200 mg flukonazolu.
Fluconazole Aurobindo | 12203921	1 kaps., twarda zawiera 50, 100 lub 200 mg flukonazolu.
Fluconazole Genoptim | 32938601	1 kaps. twarda zawiera 50 mg lub 100 mg flukonazolu.
Fluconazole Polfarmex | 1239	1 tabl. zawiera 50 mg, 100 mg lub 150 mg flukonazolu.
Flucorta<sup>®</sup> | 18200690	1 tabl. zawiera 50 mg, 100 mg lub 200 mg flukonazolu.
Fluoksetyna EGIS | 9920806	1 kaps. zawiera 10 mg lub 20 mg fluoksetyny w postaci fluoksetyny chlorowodorku.
Fluormex<sup>®</sup> | 1251	1 g płynu zawiera 10 mg fluoru w postaci aminofluorków. 1 g żelu zawiera 12,5 mg fluoru w postaci aminofluorków i fluorku sodu.
Fluorouracil medac 500; -1000; -5000 | 184746	1 fiolka zawiera 500 mg, 1 g lub 5 g fluorouracylu.
Flutixon | 10479666	1 kaps. twarda zawiera 125 µg lub 250 µg flutykazonu propionianu.
Folacid | 184772	1 tabl. zawiera 5 lub 15 mg kwasu foliowego.
Forcid<sup>®</sup> 1000 | 18796399	1 tabl. zawiera jako substancje czynne 875 mg amoksycyliny w postaci amoksycyliny trójwodnej i 125 mg kwasu klawulanowego w postaci klawulanianu potasu.
Forcid<sup>®</sup> 312; -625 | 92965	Dawka 312 mg: 1 tabl. zawiera 250 mg amoksycyliny w postaci amoksycyliny trójwodnej i 62,5 mg kwasu klawulanowego w postaci klawulanianu potasu. Dawka 625 mg: 1 tabl. zawiera 500 mg amoksycyliny w postaci amoksycyliny trójwodnej i 125 mg kwasu klawulanowego w postaci klawulanianu potasu.
Formetic | 4647402	1 tabl. powl. zawiera 500 mg, 850 mg lub 1000 mg metforminy chlorowodorku, co odpowiada 390 mg, 662,8 mg lub 780 mg metforminy.
Formodual | 11144926	1 dawka odmierzona (z zaworu) zawiera: 100 µg beklometazonu dipropionianu oraz 6 µg formoterolu fumaranu dwuwodnego. Odpowiada to dawce dostarczonej (z pompki rozpylającej) zawierającej 84,6 µg beklometazonu dipropionianu i 5,0 µg formoterolu fumaranu dwuwodnego.
Fortum<sup>®</sup> | 1269	1 fiolka zawiera 250 mg, 500 mg, 1 g lub 2 g ceftazydymu.
Fostex | 11144953	1 dawka odmierzona (z zaworu) zawiera: 100 µg lub 200 µg beklometazonu dipropionianu oraz 6 µg formoterolu fumaranu dwuwodnego. Odpowiada to dawce dostarczonej (z pompki rozpylającej) zawierającej 84,6 µg lub 177,7 µg beklometazonu dipropionianu i 5 µg lub 5,1 µg formoterolu fumaranu dwuwodnego.
Fostex Nexthaler | 20459605	1 dawka odmierzona, 10 mg proszku do inhalacji, zawiera: 200 µg beklometazonu dipropionianu bezwodnego oraz 6 µg formoterolu fumaranu dwuwodnego. Odpowiada to dawce dostarczonej zawierającej 158,8 µg beklometazonu dipropionianu bezwodnego i 4,9 µg formoterolu fumaranu dwuwodnego.
Frimig | 8293546	1 tabl. powl. zawiera 50 mg lub 100 mg sumatryptanu w postaci bursztynianu sumatryptanu.
Fromilid<sup>®</sup> | 233209	5 ml zawiesiny zawiera 125 mg lub 250 mg klaritromycyny.
Fromilid<sup>®</sup> 250; -500; -Uno | 79920	1 tabl. powl. zawiera 250 mg lub 500 mg klarytromycyny. 1 tabl. o zmodyfikowanym uwalnianiu zawiera 500 mg klarytromycyny.
Fusacid<sup>®</sup> | 4227598	1 g kremu zawiera 20 mg kwasu fusydynowego w postaci kwasu fusydynowego półwodnego (20,3 mg). Substancje pomocnicze wykazujące działanie biologiczne: propylu parahydroksybenzoesan (E 216), metylu parahydroksybenzoesan (E 218) i butylohydroksyanizol (E 320).
Fusacid<sup>®</sup> H | 20748621	1 g kremu zawiera 20 mg kwasu fusydynowego w postaci kwasu fusydynowego półwodnego (20,3 mg) oraz 10 mg hydrokortyzonu octanu.
GRIPblocker EXPRESS | 24168063	1 kaps. zawiera 300 mg paracetamolu, 30 mg chlorowodorku pseudoefedryny i 12 mg bromowodorku dekstrometorfanu.
Gabacol | 38062624	1 kaps. twarda  zawiera 100 mg, 300 mg lub 400 gabapentyny.
Gabagamma 100; -300; -400; Gabapentin Teva 100 mg; -300 mg; -400 mg; -600 mg; -800 mg; Neuran 100; -300; -400 | 3016796; 8500753; 9932855	1 kaps. twarda zawiera 100 mg, 300 mg lub 400 mg gabapentyny. 1 tabl. powl. zawiera 600 mg lub 800 mg gabapentyny.
Gabapentin Torrex | 11144994	1 kaps. twarda zawiera 300 mg lub 400 mg gabapentyny.
Gabitril<sup>®</sup> | 1295	1 tabl. powl. zawiera 5 mg, 10 mg lub 15 mg tiagabiny.
Ganfort<sup>®</sup> | 3999549	1 ml kropli do oczu zawiera 30 µg bimatoprostu i 5 mg timololu.
Garamycin | 10977124	Gąbka o wymiarach 5 x 20 x 0,5 cm lub 10 x 10 x 0,5 cm zawiera 130 mg gentamycyny w postaci siarczanu gentamycyny (200 mg). Gąbka o wymiarach 5 x 5 x 0,5 cm zawiera 32,5 mg gentamycyny w postaci siarczanu gentamycyny (50 mg).
Gasprid<sup>®</sup> | 1316	1 tabl. zawiera 5 mg lub 10 mg cyzaprydu w postaci cyzaprydu jednowodnego.
Gastrografin | 11145050	100 ml roztworu zawiera 10 g sodu amidotryzoinianu oraz 66 g megluminy amidotryzoinianu.
Gelofusine<sup>®</sup> 4% | 1332	1 ml roztworu zawiera 40 mg sukcynylowanej żelatyny, 7,01 mg chlorku sodu i 1,36 mg wodorotlenku sodu. Parametry fizykochemiczne roztworu: osmolarność teoretyczna 274 mOsm/l, pH 7,1-7,7.
Gemcitabin Cancernova; Gemcitin | 9920904; 9925496	1 fiolka zawiera: 228 mg lub 1,140 g chlorowodorku gemcytabiny, co odpowiada 200 mg lub 1 g gemcytabiny.
Gemcitabine Caduceus Pharma | 9930833	1 fiolka zawiera 200 mg lub 1 g gemcytabiny.
Genotropin<sup>®</sup> 16; -36 | 1336	1 ml preparatu zawiera 5,3 mg lub 12 mg somatropiny.
Gentamicin B. Braun | 24831448	1 ml roztw. do inf. zawiera 1 mg lub 3 mg gentamycyny w postaci siarczanu gentamycyny.
Gentamicin Krka | 12068276	1 ml roztworu do wstrzykiwań i infuzji zawiera 40 mg gentamycyny w postaci siarczanu.
Genvoya | 31903911	1 tabl. zawiera 150 mg elwitegrawiru, 150 mg kobicystatu, 200 mg emtrycytabiny oraz fumaran alafenamidu tenofowiru, co odpowiada 10 mg alafenamidu tenofowiru.
